simplified,zipf,nid,existing_decks,pinyin
港口,4.43,1537328246737,Archive::Words,gang3 kou3
片段,4.43,1537328245742,Archive::Words,pian4 duan4
狮子,4.43,1393817667607,Archive::Words,Shi1 zi3
画家,4.43,1537328241969,Archive::Words,hua4 jia1
称呼,4.43,1393817667395,Archive::Words,cheng1 hu5
空军,4.43,1537328247220,Archive::Words,kong1 jun1
签名,4.43,1537328247538,Archive::Words,qian1 ming2
罢了,4.43,1707757316361,Archive::Words,ba4 le5
老实,4.43,1537328244791,Archive::Words,lao3 shi5
董事,4.43,1707757571498,Archive::Words,dong3 shi4
论述,4.43,1707757573566,Archive::Words,lun4 shu4
迎接,4.43,1537328241711,Archive::Words,ying2 jie1
送到,4.43,1707756790665,Archive::Words,
郑州,4.43,1708747525237,Archive::Words,Zheng4 zhou1
高潮,4.43,1393817668676,Archive::Words,gao1 chao2
不良,4.42,1707757236481,Archive::Words,bu4 liang2
不许,4.42,1537328246168,Archive::Words,bu4 xu3
中午,4.42,1537328240603,Archive::Words,zhong1 wu3
中期,4.42,1707757317133,Archive::Words,zhong1 qi1
产物,4.42,1707757571387,Archive::Words,chan3 wu4
伤心,4.42,1537328244291,Archive::Words,shang1 xin1
体内,4.42,1708747485911,Archive::Words,ti3 nei4
供给,4.42,1393817669226,Archive::Words,gong1 ji3
偶尔,4.42,1537328247115,Archive::Words,ou3 er3
剧情,4.42,1537328247514,Archive::Words,ju4 qing2
厦门,4.42,1708747525486,Archive::Words,Xia4 men2
各级,4.42,1708747496880,Archive::Words,ge4 ji2
国内外,4.42,1708747491055,Archive::Words,guo2 nei4 wai4
姐妹,4.42,1537328247729,Archive::Words,jie3 mei4
开通,4.42,1707757316695,Archive::Words,kai1 tong1
影像,4.42,1707757569328,Archive::Words,ying3 xiang4
惊喜,4.42,1537328246562,Archive::Words,jing1 xi3
投降,4.42,1393817668462,Archive::Words,tou2 xiang2
报名,4.42,1537328245541,Archive::Words,bao4 ming2
无聊,4.42,1393817666516,Archive::Words,wu2 liao2
极其,4.42,1537328246967,Archive::Words,ji2 qi2
构造,4.42,1707757130515,Archive::Words,gou4 zao4
欧美,4.42,1708747503387,Archive::Words,Ou1 Mei3
死者,4.42,1708747489100,Archive::Words,si3 zhe3
清晰,4.42,1393817668818,Archive::Words,qing1 xi1
燃料,4.42,1707757130265,Archive::Words,ran2 liao4
留学,4.42,1537328245927,Archive::Words,liu2 xue2
疫苗,4.42,1707757570007,Archive::Words,yi4 miao2
确立,4.42,1537328245382,Archive::Words,que4 li4
神奇,4.42,1393817668262,Archive::Words,shen2 qi2
符号,4.42,1537328247249,Archive::Words,fu2 hao4
缓慢,4.42,1707757570417,Archive::Words,huan3 man4
罢工,4.42,1393817669068,Archive::Words,ba4 gong1
联赛,4.42,1707757316873,Archive::Words,lian2 sai4
自愿,4.42,1537328246493,Archive::Words,zi4 yuan4
葡萄牙,4.42,1708747510537,Archive::Words,Pu2 tao2 ya2
虚拟,4.42,1707757570874,Archive::Words,xu1 ni3
补助,4.42,1707757317131,Archive::Words,bu3 zhu4
错过,4.42,1537328243123,Archive::Words,cuo4 guo4
风景,4.42,1393817667651,Archive::Words,feng1 jing3
饮料,4.42,1393817666180,Archive::Words,yin3 liao4
魅力,4.42,1393817667230,Archive::Words,mei4 li4
不明,4.41,1708747485431,Archive::Words,bu4 ming2
不算,4.41,1707757572472,Archive::Words,bu4 suan4
专利,4.41,1393817669358,Archive::Words,zhuan1 li4
东南,4.41,1707756790671,Archive::Words,dong1 nan2
之际,4.41,1393817669591,Archive::Words,zhi1 ji4
价值观,4.41,1707757571215,Archive::Words,jia4 zhi2 guan1
伊斯兰教,4.41,1707757572303,Archive::Words,Yi1 si1 lan2 jiao4
养殖,4.41,1707757573580,Archive::Words,yang3 zhi2
内蒙古,4.41,1708747489014,Archive::Words,Nei4 meng3 gu3
击败,4.41,1708747504865,Archive::Words,ji1 bai4
制服,4.41,1393817668361,Archive::Words,zhi4 fu2
同情,4.41,1393817666663,Archive::Words,tong2 qing2
名叫,4.41,1708747485285,Archive::Words,ming2 jiao4
告知,4.41,1707757569260,Archive::Words,gao4 zhi1
哈尔滨,4.41,1708747495011,Archive::Words,Ha1 er3 bin1
场合,4.41,1393817668553,Archive::Words,chang3 he2
封建,4.41,1393817670536,Archive::Words,feng1 jian4
小区,4.41,1537328241409,Archive::Words,xiao3 qu1
干什么,4.41,1707755853485,Archive::Characters,gan4 shen2 me5
干预,4.41,1393817669397,Archive::Words,gan1 yu4
忽略,4.41,1393817668595,Archive::Words,hu1 lu:e4
所得,4.41,1708747502402,Archive::Words,suo3 de2
收藏,4.41,1393817668649,Archive::Words,shou1 cang2
放松,4.41,1537328243940,Archive::Words,fang4 song1
无辜,4.41,1532463057983,Archive::Words,wu2 gu1
月底,4.41,1537328247930,Archive::Words,yue4 di3
服务器,4.41,1707757569689,Archive::Words,fu2 wu4 qi4
永久,4.41,1707757569670,Archive::Words,yong3 jiu3
没关系,4.41,1393817665756,Archive::Words,mei2 guan1 xi5
沿海,4.41,1393817670375,Archive::Words,yan2 hai3
流传,4.41,1393817667908,Archive::Words,liu2 chuan2
济南,4.41,1708747509780,Archive::Words,Ji3 nan2
海南,4.41,1537328246306,Archive::Words,Hai3 nan2
淘汰,4.41,1393817668191,Archive::Words,tao2 tai4
添加,4.41,1537328247321,Archive::Words,tian1 jia1
潜力,4.41,1393817668619,Archive::Words,qian2 li4
激发,4.41,1393817669136,Archive::Words,ji1 fa1
瑞士,4.41,1708747492765,Archive::Words,Rui4 shi4
由此,4.41,1707757236695,Archive::Words,you2 ci3
百年,4.41,1708747487668,Archive::Words,bai3 nian2
皇后,4.41,1393817668474,Archive::Words,huang2 hou4
相当于,4.41,1707757573159,Archive::Words,xiang1 dang1 yu2
真理,4.41,1393817668784,Archive::Words,zhen1 li3
硕士,4.41,1393817666822,Archive::Words,shuo4 shi4
科研,4.41,1705768065661,Archive::Words,ke1 yan2
终止,4.41,1393817668856,Archive::Words,zhong1 zhi3
美洲,4.41,1537328245877,Archive::Words,Mei3 zhou1
花费,4.41,1537328241961,Archive::Words,hua1 fei4
解放军,4.41,1708747496970,Archive::Words,Jie3 fang4 jun1
赔偿,4.41,1393817667671,Archive::Words,pei2 chang2
辛苦,4.41,1393817666645,Archive::Words,xin1 ku3
钢铁,4.41,1393817667949,Archive::Words,gang1 tie3
防御,4.41,1393817668748,Archive::Words,fang2 yu4
集合,4.41,1393817667504,Archive::Words,ji2 he2
面包,4.41,1393817666166,Archive::Words,mian4 bao1
予以,4.40,1707757571890,Archive::Words,yu3 yi3
仪器,4.40,1393817668824,Archive::Words,yi2 qi4
侵略,4.40,1393817669295,Archive::Words,qin1 lu:e4
修复,4.40,1393817668799,Archive::Words,xiu1 fu4
别说,4.40,1707757568525,Archive::Words,bie2 shuo1
力度,4.40,1707757571411,Archive::Words,li4 du4
占据,4.40,1393817668994,Archive::Words,zhan4 ju4
印刷,4.40,1393817667939,Archive::Words,yin4 shua1
古典,4.40,1537328245391,Archive::Words,gu3 dian3
合格,4.40,1537328248111,Archive::Words,he2 ge2
圣经,4.40,1708747492042,Archive::Words,Sheng4 jing1
大脑,4.40,1707757236018,Archive::Words,da4 nao3
子弹,4.40,1393817668192,Archive::Words,zi3 dan4
安静,4.40,1537328244910,Archive::Words,an1 jing4
家乡,4.40,1393817667531,Archive::Words,jia1 xiang1
导师,4.40,1707757569767,Archive::Words,dao3 shi1
尴尬,4.40,1393817668268,Personal,gan1 ga4
尽力,4.40,1537328245673,Archive::Words,jin4 li4
层次,4.40,1393817669318,Archive::Words,ceng2 ci4
巩固,4.40,1393817670000,Archive::Words,gong3 gu4
引擎,4.40,1393817668439,Archive::Words,yin3 qing2
强度,4.40,1707757236680,Archive::Words,qiang2 du4
战胜,4.40,1707757130162,Archive::Words,zhan4 sheng4
手指,4.40,1537328247391,Archive::Words,shou3 zhi3
抱怨,4.40,1393817667219,Personal,bao4 yuan4
接收,4.40,1707757316691,Archive::Words,jie1 shou1
描写,4.40,1393817667966,Archive::Words,miao2 xie3
擅长,4.40,1393817668278,Archive::Words,shan4 chang2
教育部,4.40,1537328247296,Archive::Words,Jiao4 yu4 bu4
春天,4.40,1537328243646,Archive::Words,chun1 tian1
显著,4.40,1393817669797,Archive::Words,xian3 zhu4
有意,4.40,1707757569071,Archive::Words,you3 yi4
服从,4.40,1393817668679,Archive::Words,fu2 cong2
本土,4.40,1707757317000,Archive::Words,ben3 tu3
殖民,4.40,1708747500862,Archive::Words,zhi2 min2
气象,4.40,1393817669441,Archive::Words,qi4 xiang4
甘肃,4.40,1708747527181,Archive::Words,Gan1 su4
生效,4.40,1393817669222,Archive::Words,sheng1 xiao4
电池,4.40,1393817667528,Archive::Words,dian4 chi2
男友,4.40,1708747493050,Archive::Words,nan2 you3
监视,4.40,1393817668208,Archive::Words,jian1 shi4
直至,4.40,1707757570519,Archive::Words,zhi2 zhi4
称号,4.40,1393817669535,Archive::Words,cheng1 hao4
编号,4.40,1707757569944,Archive::Words,bian1 hao4
罕见,4.40,1393817669039,Archive::Words,han3 jian4
蔬菜,4.40,1393817667686,Archive::Words,shu1 cai4
街上,4.40,1708747488545,Archive::Words,jie1 shang5
车上,4.40,1707755853563,Archive::Characters,
辩论,4.40,1393817667661,Archive::Words,bian4 lun4
遇见,4.40,1537328247111,Archive::Words,yu4 jian4
配备,4.40,1393817669763,Archive::Words,pei4 bei4
酒吧,4.40,1393817666967,Archive::Words,jiu3 ba1
阿根廷,4.40,1708747492917,Archive::Words,A1 gen1 ting2
院校,4.40,1708747524362,Archive::Words,yuan4 xiao4
震惊,4.40,1393817668391,Archive::Words,zhen4 jing1
颁发,4.40,1393817669480,Archive::Words,ban1 fa1
预定,4.40,1707757569364,Archive::Words,yu4 ding4
频繁,4.40,1393817669278,Archive::Words,pin2 fan2
高清,4.40,1703347898314,Archive::Words,gao1 qing1
一声,4.39,1708747485069,Archive::Words,yi1 sheng1
一遍,4.39,1537328244082,Archive::Words,yi1 bian4
上次,4.39,1537328240549,Archive::Words,shang4 ci4
不愿,4.39,1708747488462,Archive::Words,bu4 yuan4
从不,4.39,1537328245324,Archive::Words,cong2 bu4
仓库,4.39,1393817668422,Archive::Words,cang1 ku4
任意,4.39,1393817669244,Archive::Words,ren4 yi4
剧本,4.39,1537328247505,Archive::Words,ju4 ben3
功夫,4.39,1393817666678,Archive::Words,gong1 fu5
反击,4.39,1707757569453,Archive::Words,fan3 ji1
发育,4.39,1393817669374,Archive::Words,fa1 yu4
姿势,4.39,1393817667257,Archive::Words,zi1 shi4
学历,4.39,1537328245403,Archive::Words,xue2 li4
家伙,4.39,1537328247267,Archive::Words,jia1 huo5
开枪,4.39,1707757568619,Archive::Words,kai1 qiang1
开玩笑,4.39,1393817666471,Archive::Words,kai1 wan2 xiao4
总人口,4.39,1708747518378,Archive::Words,zong3 ren2 kou3
恶化,4.39,1393817668902,Archive::Words,e4 hua4
截止,4.39,1393817669881,Archive::Words,jie2 zhi3
教材,4.39,1393817668127,Archive::Words,jiao4 cai2
数据库,4.39,1707757569140,Archive::Words,shu4 ju4 ku4
新兴,4.39,1707757317278,Archive::Words,Xin1 xing1
无论如何,4.39,1707757568772,Archive::Words,wu2 lun4 ru2 he2
杰出,4.39,1393817668825,Archive::Words,jie2 chu1
树立,4.39,1393817669503,Archive::Words,shu4 li4
格式,4.39,1393817670099,Archive::Words,ge2 shi4
沈阳,4.39,1708747509941,Archive::Words,Shen3 yang2
沙漠,4.39,1393817667407,Archive::Words,sha1 mo4
激励,4.39,1393817668908,Archive::Words,ji1 li4
热带,4.39,1707757570448,Archive::Words,re4 dai4
热门,4.39,1393817669125,Archive::Words,re4 men2
独自,4.39,1707757129890,Archive::Words,du2 zi4
癌症,4.39,1393817668315,Archive::Words,ai2 zheng4
破产,4.39,1537328246437,Archive::Words,po4 chan3
神圣,4.39,1393817668420,Archive::Words,shen2 sheng4
称之为,4.39,1708747492788,Archive::Words,cheng1 zhi1 wei2
第二天,4.39,1708747487124,Archive::Words,di4 er4 tian1
签证,4.39,1393817666796,Archive::Words,qian1 zheng4
紧密,4.39,1707757130401,Archive::Words,jin3 mi4
级别,4.39,1393817668782,Archive::Words,ji2 bie2
纯粹,4.39,1393817668664,Archive::Words,chun2 cui4
缺少,4.39,1393817666748,Archive::Words,que1 shao3
网民,4.39,1707757574070,Archive::Words,wang3 min2
罪行,4.39,1708747501258,Archive::Words,zui4 xing2
考验,4.39,1393817668509,Archive::Words,kao3 yan4
节奏,4.39,1393817668605,Archive::Words,jie2 zou4
董事会,4.39,1707757569287,Archive::Words,dong3 shi4 hui4
谎言,4.39,1707757568775,Archive::Words,huang3 yan2
赌场,4.39,1537328244471,Archive::Words,du3 chang3
赞成,4.39,1393817667517,Archive::Words,zan4 cheng2
辩护,4.39,1393817668334,Archive::Words,bian4 hu4
违背,4.39,1393817668770,Archive::Words,wei2 bei4
造型,4.39,1537328247701,Archive::Words,zao4 xing2
阶层,4.39,1393817669826,Archive::Words,jie1 ceng2
一段时间,4.38,1537328245739,Archive::Sentences,
不仅仅,4.38,1707757316376,Archive::Words,bu4 jin3 jin3
不在乎,4.38,1707757129770,Archive::Words,bu4 zai4 hu5
主演,4.38,1707757568523,Archive::Words,zhu3 yan3
以此,4.38,1708747491890,Archive::Words,yi3 ci3
使命,4.38,1393817668551,Archive::Words,shi3 ming4
保卫,4.38,1537328246743,Archive::Words,bao3 wei4
假装,4.38,1393817667074,Archive::Words,jia3 zhuang1
党委,4.38,1708747525040,Archive::Words,dang3 wei3
军官,4.38,1707757569317,Archive::Words,jun1 guan1
前者,4.38,1707757572333,Archive::Words,qian2 zhe3
原创,4.38,1707757574132,Archive::Words,yuan2 chuang4
发送,4.38,1537328243138,Archive::Words,fa1 song4
同胞,4.38,1393817669094,Archive::Words,tong2 bao1
土壤,4.38,1393817669770,Archive::Words,tu3 rang3
城乡,4.38,1707757317349,Archive::Words,cheng2 xiang1
大厦,4.38,1393817667653,Archive::Words,da4 sha4
头脑,4.38,1707757024180,Archive::Words,tou2 nao3
审核,4.38,1707757571898,Archive::Words,shen3 he2
恋爱,4.38,1537328247366,Archive::Words,lian4 ai4
慈善,4.38,1393817668288,Archive::Words,ci2 shan4
报复,4.38,1537328245542,Archive::Words,bao4 fu4
招聘,4.38,1393817666820,Archive::Words,zhao1 pin4
救援,4.38,1707757316568,Archive::Words,jiu4 yuan2
新生,4.38,1707757569822,Archive::Words,xin1 sheng1
无效,4.38,1537328247742,Archive::Words,wu2 xiao4
有意思,4.38,1537328240017,Archive::Words,you3 yi4 si5
有钱,4.38,1537328240010,Archive::Words,you3 qian2
标签,4.38,1537328247542,Archive::Words,biao1 qian1
检察,4.38,1707757572787,Archive::Words,jian3 cha2
欺骗,4.38,1537328247383,Archive::Words,qi1 pian4
汉族,4.38,1537328247485,Archive::Words,Han4 zu2
没收,4.38,1707757316710,Archive::Words,mo4 shou1
浏览,4.38,1393817667934,Archive::Words,liu2 lan3
潜在,4.38,1707757569604,Archive::Words,qian2 zai4
灾害,4.38,1393817668110,Archive::Words,zai1 hai4
物流,4.38,1707757573602,Archive::Words,wu4 liu2
王朝,4.38,1708747494055,Archive::Words,wang2 chao2
疑问,4.38,1393817667622,Archive::Words,yi2 wen4
穿越,4.38,1393817668544,Archive::Words,chuan1 yue4
第二个,4.38,1520716965619,Archive::Words,
罚款,4.38,1393817667955,Archive::Words,fa2 kuan3
群岛,4.38,1708747488482,Archive::Words,qun2 dao3
行政区,4.38,1708747509446,Archive::Words,xing2 zheng4 qu1
语音,4.38,1707757130270,Archive::Words,yu3 yin1
赛季,4.38,1717270468001,Archive::Words,sai4 ji4
跟踪,4.38,1393817668200,Archive::Words,gen1 zong1
近代,4.38,1393817668137,Archive::Words,jin4 dai4
陆军,4.38,1707757316805,Archive::Words,lu4 jun1
随即,4.38,1393817670240,Archive::Words,sui2 ji2
顺序,4.38,1537328245970,Archive::Words,shun4 xu4
不利,4.37,1537328245957,Archive::Words,bu4 li4
不变,4.37,1708747491761,Archive::Words,bu4 bian4
中断,4.37,1537328245695,Archive::Words,zhong1 duan4
乐观,4.37,1537328246078,Archive::Words,le4 guan1
乔治,4.37,1708747509329,Archive::Words,Qiao2 zhi4
亲戚,4.37,1537328245047,Archive::Words,qin1 qi5
优点,4.37,1537328246982,Archive::Words,you1 dian3
促使,4.37,1393817667985,Archive::Words,cu4 shi3
克服,4.37,1393817667596,Archive::Words,ke4 fu2
凶手,4.37,1537328247302,Archive::Words,xiong1 shou3
列入,4.37,1707757130513,Archive::Words,lie4 ru4
剥削,4.37,1393817669865,Archive::Words,bo1 xue1
医师,4.37,1708747517155,Archive::Words,yi1 shi1
南海,4.37,1708747498640,Archive::Words,Nan2 Hai3
双手,4.37,1707757236295,Archive::Words,shuang1 shou3
口味,4.37,1537328245614,Archive::Words,kou3 wei4
后悔,4.37,1537328245069,Archive::Words,hou4 hui3
响应,4.37,1393817669899,Archive::Words,xiang3 ying4
回收,4.37,1393817669018,Archive::Words,hui2 shou1
境外,4.37,1707757573070,Archive::Words,jing4 wai4
外围,4.37,1708747487412,Archive::Words,wai4 wei2
季节,4.37,1393817666223,Archive::Words,ji4 jie2
孤独,4.37,1393817668260,Archive::Words,gu1 du2
屋顶,4.37,1704372615212,Archive::Words,wu1 ding3
属性,4.37,1707757573314,Archive::Words,shu3 xing4
工作者,4.37,1708747490128,Archive::Words,gong1 zuo4 zhe3
所在地,4.37,1708747500508,Archive::Words,suo3 zai4 di4
扩散,4.37,1393817669078,Archive::Words,kuo4 san4
无比,4.37,1537328247633,Archive::Words,wu2 bi3
柬埔寨,4.37,1717270478112,Archive::Words,Jian3 pu3 zhai4
殖民地,4.37,1393817669442,Archive::Words,zhi2 min2 di4
毕业生,4.37,1707757130445,Archive::Words,bi4 ye4 sheng1
气体,4.37,1707757236467,Archive::Words,qi4 ti3
海岸,4.37,1707757568916,Archive::Words,hai3 an4
版权,4.37,1708747515908,Archive::Words,ban3 quan2
瞬间,4.37,1393817668773,Archive::Words,shun4 jian1
示范,4.37,1393817669113,Archive::Words,shi4 fan4
超市,4.37,1393817666213,Archive::Words,chao1 shi4
足以,4.37,1393817668540,Archive::Words,zu2 yi3
身份证,4.37,1537328243924,Archive::Words,shen1 fen4 zheng4
邻近,4.37,1708747514949,Archive::Words,lin2 jin4
间谍,4.37,1393817668265,Archive::Words,jian4 die2
一线,4.36,1707757570949,Archive::Words,yi1 xian4
乐队,4.36,1537328247233,Archive::Words,yue4 dui4
修订,4.36,1707757573064,Archive::Words,xiu1 ding4
兴起,4.36,1707757572040,Archive::Words,xing1 qi3
冷静,4.36,1393817666371,Archive::Words,leng3 jing4
前线,4.36,1707757570121,Archive::Words,qian2 xian4
区分,4.36,1537328241411,Archive::Words,qu1 fen1
厂商,4.36,1707757317230,Archive::Words,chang3 shang1
变动,4.36,1707757236657,Archive::Words,bian4 dong4
喝酒,4.36,1708747491503,Archive::Words,he1 jiu3
地带,4.36,1707757236537,Archive::Words,di4 dai4
大致,4.36,1393817669496,Archive::Words,da4 zhi4
好玩,4.36,1520716966471,Archive::Words,hao3 wan2
实用,4.36,1537328245412,Archive::Words,shi2 yong4
州长,4.36,1717270479878,Archive::Words,zhou1 zhang3
录音,4.36,1393817667441,Archive::Words,lu4 yin1
总经理,4.36,1537328245386,Archive::Words,zong3 jing1 li3
恭喜,4.36,1537328242663,Archive::Words,gong1 xi3
护照,4.36,1537328243711,Archive::Words,hu4 zhao4
拓展,4.36,1707757572210,Archive::Words,tuo4 zhan3
提示,4.36,1393817668531,Archive::Words,ti2 shi4
无力,4.36,1707757569941,Archive::Words,wu2 li4
早晨,4.36,1707756790428,Archive::Words,zao3 chen2
欢乐,4.36,1393817668547,Archive::Words,huan1 le4
汇率,4.36,1537328247724,Archive::Words,hui4 lu:4
波动,4.36,1707757317015,Archive::Words,bo1 dong4
派出,4.36,1707757316854,Archive::Words,pai4 chu1
海滩,4.36,1707757568794,Archive::Words,hai3 tan1
清洁,4.36,1393817668725,Archive::Words,qing1 jie2
激情,4.36,1393817668302,Archive::Words,ji1 qing2
监察,4.36,1707757572059,Archive::Words,jian1 cha2
类别,4.36,1707757572866,Archive::Words,lei4 bie2
纺织,4.36,1393817670359,Archive::Words,fang3 zhi1
终身,4.36,1393817668844,Archive::Words,zhong1 shen1
绘画,4.36,1707757317011,Archive::Words,hui4 hua4
老百姓,4.36,1393817668024,Archive::Words,lao3 bai3 xing4
肌肉,4.36,1393817667367,Archive::Words,ji1 rou4
航班,4.36,1537328245806,Archive::Words,hang2 ban1
舰队,4.36,1708747484054,Archive::Words,jian4 dui4
董事长,4.36,1537328245638,Archive::Words,dong3 shi4 zhang3
虐待,4.36,1393817668446,Archive::Words,nu:e4 dai4
血液,4.36,1707757316378,Archive::Words,xue4 ye4
补贴,4.36,1393817669836,Archive::Words,bu3 tie1
议题,4.36,1707757317178,Archive::Words,yi4 ti2
识别,4.36,1393817668810,Archive::Words,shi2 bie2
诊断,4.36,1393817667539,Archive::Words,zhen3 duan4
课题,4.36,1393817669842,Archive::Words,ke4 ti2
谨慎,4.36,1393817667601,Archive::Words,jin3 shen4
财经,4.36,1707757573123,Archive::Words,cai2 jing1
贫穷,4.36,1707757570226,Archive::Words,pin2 qiong2
跟随,4.36,1393817669038,Archive::Words,gen1 sui2
邮件,4.36,1537328244351,Archive::Words,you2 jian4
难度,4.36,1537328247828,Archive::Words,nan2 du4
